rate,distortion
0.008650651538298249,16.32156253369393
0.06917559910468511,15.797656966376174
0.6888207322417695,10.969497070416208
2.030387778776807,4.457878489839771
2.718843813363293,1.847226928641166
2.9666932397144503,0.6846057189628958
3.1031760080721855,0.45572969729748203
3.1690845714148694,0.35033007167775837
3.188513695162795,0.33335642465170334
3.1885940663807717,0.33333336436393085
3.1885940663807726,0.33333336436393085
3.1885940663807726,0.33333336436393085
3.1885940663807726,0.33333336436393085
3.1885940663807717,0.33333336436393085
